cluster_id,cost
4,7579.265384732508
5,6668.072830522642
6,870.5478011905955
7,149.54766043947447
8,183.41826358986032
9,1756.1922219079265
10,2282.0613538688804
11,2170.8349381289436
12,2885.412795976005
